hour,par,weight
7,804.6929610909976,474.8160458816164
2,1314.5400856940662,169.5377988001099
2,1133.421292770916,382.5688329042597
19,1664.8242568535375,307.60724246031094
4,1851.1550744679291,449.7435483445553
9,1155.3249165365814,442.10542614045403
5,1772.1757182392325,288.3495914466882
22,706.5711110960987,178.94855940328804
21,1118.0595481551313,295.71700329373357
23,1989.5512928225876,489.4341292970761
17,680.9004355688232,192.5740099145937
15,307.3982570651085,303.82817515452166
2,1165.5774031497106,439.8449703764744
12,747.0116789368595,89.79711297174559
20,595.6587872949831,440.27683335027905
18,484.141003076646,378.2491577984257
1,737.0132511221134,127.06156490734315
20,678.3613846916194,103.7570937027777
19,1666.4620849054043,471.62034679788667
20,1166.628710787976,215.113114298771
19,939.3683250687317,481.8361378014084
20,298.1591287218573,223.35917781948382
8,1776.0596770483787,215.7237055876617
11,1708.2657845582548,382.5696159507269
3,718.396490398326,76.39356351516753
8,557.1184273101173,58.54750132274825
18,1709.6641321599022,237.2584264698414
17,1844.9653768759995,107.07688748138999
5,470.4715962411849,200.6525773659598
16,1372.779541884843,144.89107971857973
16,194.2407921693247,212.11543100371202
15,758.4820769388855,379.2113246021182
19,1205.8296606592874,300.6687650610289
21,1717.1840404338425,105.34231748463787
18,254.9835472141369,206.25143559498144
6,401.51171473128505,352.3317562005278
18,1661.729922636244,473.31957473833955
14,938.8756820247789,349.71539545552133
10,568.4910724984352,376.0097700360914
3,516.9938101887665,284.62679874322953
17,739.0919824838395,377.2190363822734
13,1605.1848281842474,267.83142394110155
14,616.794661453254,439.46473012665746
20,1133.8630990515815,73.63395064940335
12,602.6235609932778,314.1397166801001
4,982.4378564949446,98.34448567038767
17,210.82303874583985,80.25273248289014
9,374.407858077996,177.65774790920045
23,1321.2313987101868,232.0565480997809
9,1397.6644208676964,486.7593681769897
20,1433.6653032965262,342.59176216008274
11,1677.3093009415381,182.0916963190075
13,1192.3646767166483,328.89304023500887
20,338.02918607319447,79.14213171306517
19,1047.4151428455727,132.00637828188218
22,976.4382890820327,70.38815692314729
21,631.6701646588881,107.93185497374317
10,724.538679522347,483.6160425036885
15,556.2847304175651,451.1425638341552
8,1036.587587374292,146.2236873035021
6,1683.6112518962188,70.24075530837065
21,1241.6992200387601,444.34957117731
13,762.3489079940713,415.7671048482153
6,524.9177702951438,386.45243125098324
2,490.35695935111977,352.5992895121216
18,1484.5323085477492,219.8988409524092
14,787.485608252051,229.8738306026468
15,1619.1762197345095,232.68335296427512
12,686.8329707824926,64.21244536211113
21,1990.0630255776018,135.21652243843752
1,281.6423949924162,326.64527989539783
13,164.1227374954798,440.2787195243403
2,782.9269341932206,435.78336361848204
11,1473.1091771073645,361.9872405244499
1,306.1762530442614,187.5237351865893
2,1101.0971651868315,429.45894275550046
7,822.336575195375,72.67979050651473
9,1886.657609003598,457.6179879499766
14,305.20659147664395,239.77294801229974
16,625.6555493819695,93.50947212889295
10,1051.3169507124192,136.57662014473024
15,186.31543666030865,146.96598417278727
17,635.301933528801,207.98660429062332
12,219.53985098789343,422.330427920757
22,1052.0820379286154,345.8875799043426
17,504.761949048674,130.9583981392096
2,796.1154444257438,332.4077936466568
22,1464.7234128500381,395.02683043919814
16,1996.2504718982584,299.29966454192436
10,1450.224462806961,334.10000147307227
16,1764.1070176765459,185.66688121120845
23,1050.7106984747852,300.0991358000713
22,1589.6165200355254,154.5478264384072
17,491.927514960853,416.19650751391026
11,1630.3689318673435,465.71092290840414
6,302.26537765719644,280.14751128818455
9,263.7005976987488,273.54988766305615
4,153.36864001044106,367.489393074632
15,291.65551268637785,381.4910107694622
11,1767.0687047041652,475.0500399969884
1,383.60406523226135,197.0446686624485
11,1207.5868163708076,165.52388196376828
20,1938.4736707829468,225.9094556188395
4,637.3391199572826,279.2772331867916
22,331.2835959355555,489.6533319680589
5,242.9103789900451,163.98703582880762
17,923.5314510324907,170.8118597054684
13,610.4628491211773,390.46205733477046
19,232.48785205611415,321.6002945594494
17,1435.6759256334287,479.8816228272612
17,1857.0360242096435,384.37723793303934
13,245.65642493010526,219.06466601995623
22,961.9705426171337,248.29857962220146
9,230.72869723200685,384.98944901751895
22,1459.9010755902134,391.26662679348107
12,714.2447266370369,489.2661834515728
12,285.91532044888964,277.71088622310435
5,1844.0443103758366,497.57876965147386
17,1602.268741735241,368.5976539415016
5,585.1937957776813,330.6418657574111
18,260.10339328994775,379.67282121901815
23,1284.7177938304542,81.4125898680576
11,1467.3821744528882,371.2669875775076
16,1115.212747981766,177.9323674040423
20,1102.6722158023051,136.41440093249338
12,889.2134448136582,321.4244416079143
9,800.9916524052244,430.3790243429021
12,890.3268488136139,70.66093958318017
16,527.2724255148931,460.64169058248046
11,1529.2732462005265,135.48803217272322
12,918.3927729747269,343.9157634886632
21,1386.3470585946009,443.3219216206548
4,1209.6922478577892,492.76634060339643
12,862.4920425813151,205.75848670612817
7,1833.8208023420448,72.09038168381379
13,1999.8172690373415,174.2715639327378
6,719.2616166372153,246.08590546865932
15,1518.9941627636722,337.6401603844069
7,1497.617720383715,106.92283890872955
6,1486.448255844823,128.09989357652998
4,1724.5468697634901,395.87047980181785
13,149.86558432490062,488.10078330766197
14,1651.5262667736417,472.982891225461
23,648.3432413207755,139.78557324998314
5,140.20288553058901,284.9492498638243
7,1598.742963253404,458.0818776435601
10,1068.9094939176398,497.4826813314075
2,1819.4721895831692,434.30223025594506
2,1295.26468328874,492.4755045153339
5,1110.9681039549366,160.9125868259027
9,480.4179161095772,103.76449381444499
20,360.59734041909206,427.80576787437644
1,896.448791539708,397.7032839681752
20,558.0139179793856,77.5379135925018
18,113.1717594344686,279.7412106181696
18,1833.0051596941285,87.29657854897991
7,1622.9740499016984,395.01897757177005
7,1639.0450944661063,405.69521717969917
6,647.8070943258373,227.0232690600824
13,1298.575699718842,115.70748655429335
4,1373.0658776075522,429.6674001116276
14,944.1908886027549,142.1150019313807
2,1204.1266989066876,394.3790517332185
14,779.3637901225976,477.71939218515746
22,1264.1649421629982,452.3267458993146
3,738.0379554474875,361.2543276078961
18,1431.4733210212116,293.0795782699294
11,827.1847286263857,184.3392270425448
19,763.9792992662963,351.19792239880854
9,844.0173492859936,50.24363009854289
3,1221.9568626655876,169.75950154911703
8,1229.310954127606,448.9387160744926
1,1415.6074045808493,457.14777298532874
18,1603.5206825956889,104.81521056324064
3,274.6934761517554,64.31528207127374
8,1412.9686326117353,322.041057708675
20,135.85839484559656,471.8859358851166
9,583.9718315764309,480.4446825815019
1,772.8571812173876,122.1438661834744
4,118.42587920657013,293.1792673055935
18,1796.4246437623974,326.6491519005004
14,253.55927350244644,84.586703658271
9,969.1865091180852,94.75465021474163
8,468.44674952731407,487.1742549227074
9,347.6010144764801,269.38856708887226
16,754.0017823851753,120.29058416136203
4,1550.8896174637573,267.047360591604
10,389.9831751093079,294.7004865896769
18,201.87733980620138,265.22999466438773
10,1746.4672070094173,435.07538947723293
16,912.4036125511979,316.9777588699438
2,1026.6919390266946,380.17189833193646
2,1166.3752514772414,379.40322495868304
22,1542.9538371746494,315.9591139592403
20,1867.2630475610872,430.18574538787493
9,1549.803950581691,117.46924431317589
17,128.80454811606202,366.95532633584133
1,1757.8631146807081,365.9720212850452
13,563.0805020986675,89.24416285612034
16,655.4190001348215,498.0472481324481
3,831.5072146073594,441.0371808826427
8,639.4863541084171,102.55585124224272
22,280.55555902286335,94.55265385091306
8,1550.3749527522523,197.11995477078437
3,327.73125198833884,191.31884833618363
16,465.54987738791334,171.94899231458376
19,1010.2246105381485,329.532754108961
2,669.5151055578214,471.35425721152177
15,1552.6517994301248,204.8577699944753
16,1247.3102248109533,413.51251535082645
11,1844.8773471953928,189.95861145397444
17,1494.24288016416,58.399035693393905
8,583.3141359620864,367.1595415619559
23,1420.062184897459,151.80230883011245
20,1233.9577234245905,195.22325145765168
22,832.673330644373,496.8384606820788
16,1357.9678122789903,217.36505129677968
2,1838.0028422977261,175.15599461267553
11,1419.4162977733743,382.2777333500016
12,1850.8869623122014,441.849462095162
3,1377.6945287283997,147.4198108596554
18,1588.9166469530592,294.66229019219026
21,824.121306225043,413.98255184988085
23,1620.187593957718,218.16024207307356
19,1892.9098558262974,393.3085456192008
14,1459.1921209051868,429.69296067792345
2,1430.714547382059,288.6766390037484
20,885.3525972089,306.07124915252444
3,1426.9942917453448,155.96727817575754
10,1458.2002647734712,109.43032822402041
6,103.17632649563686,272.4680243266115
4,1198.21324296049,330.18108021251584
5,1214.6417639468973,67.94010319880762
8,183.0940685960824,379.31841518958964
11,1805.31556080223,176.33080009185454
20,1720.739615089506,399.59210223510155
15,1572.1925037248452,207.60436454598522
19,527.2536061631445,389.6618879402893
4,355.03404717582765,369.7169239457426
4,218.1137108493487,272.28052534024954
1,739.7368066853932,329.9571116606922
12,215.61532676277096,119.05477571955385
6,563.5146310959072,292.7306337838852
8,1450.5517157034662,413.72973990043414
23,250.8858224724076,281.1665925265545
7,1607.3029442986335,330.44149561587926
15,1686.909405008075,61.969236028108234
19,461.02999161682294,243.3168429561416
8,1651.575213290034,225.96250126159828
2,921.3974988815988,69.827261266537
4,1386.0243069587912,464.37296564324913
9,201.58368185378126,70.43600915438549
16,1533.998961309386,311.74574040700924
14,1387.1401801936279,261.7704249825583
1,986.4916605951612,79.39285426594564
5,1210.0940785071903,293.5560672738603
22,1904.8447001540317,310.1846794526534
16,930.1846687767102,80.67793054955729
9,347.72504294649536,192.3017106968244
21,800.9653775466734,74.57505258585135
8,445.4665102417438,407.8973565856084
10,1998.1886442727473,174.33208528581963
16,1796.9143571340069,410.20961739070276
21,1153.2850704305029,459.1950827333044
14,674.4914802604936,476.3847105094431
9,1287.7051123834433,276.7259649895376
12,333.4852938957778,127.67138645406264
18,1047.021106905195,309.7839992499357
19,264.99399633055225,476.8152193415178
20,1913.097246937929,484.7493406191388
22,388.1795585421437,421.9953790410641
3,803.4325776775268,484.04216171099665
2,1117.5200002636911,364.59450670353345
7,686.2665104684838,233.94849370686734
5,451.6095149315602,411.9634667217164
14,283.80898116079123,399.22258066230876
5,1234.554958690463,91.87439513825251
12,1046.2122522626573,176.45087322209963
23,481.81275458117534,276.67091374620054
21,434.0169499666013,109.08167064090716
22,1898.4576852334053,319.8991105709691
12,1350.3299034276117,147.47288835002516
3,1108.445209920736,222.41487827266653
15,1387.2821298284875,325.66401967141053
2,1849.5283773315991,424.18791489317175
15,832.7773838561078,68.00199531579091
9,1280.412941140878,120.23123833810986
23,193.26214260666785,496.267722874382
14,396.23849964899745,171.42159721679585
8,981.1111557676311,432.14158180388074
4,1249.9052823995928,145.35440043636285
2,522.4788375544256,359.9398364675084
11,1787.8415642810326,448.8873748103468
19,468.29173424682483,221.85858780894765
13,1321.2868679568487,255.39728358743506
14,429.69427419926603,366.8570330286807
20,1628.8408609798748,84.99747689564887
21,1858.9189907733187,392.29102785804736
19,1305.6784190428837,277.5521775195262
1,990.9623515024781,492.8912957169234
13,812.8615625348875,228.88206304217977
9,1506.4957648422323,313.31276418958436
9,529.3279636666718,323.02131480934304
8,1778.4213384941302,225.47985866336782
23,1813.4592939767795,480.6027743490338
20,709.0574999769183,428.1144905116833
18,1348.3852077271813,458.8629614814801
15,1087.0756873718935,339.78928621826316
5,1654.7372832409515,497.2127453412346
13,1306.248992740742,380.22821621176945
12,1764.443240974053,329.67984605729595
8,692.8687064014455,50.27390381605089
4,1845.759168348548,304.2097225637743
23,1604.1014946718083,265.4997315553911
2,1481.6347253162203,485.64959286270954
4,742.1044948880923,387.2505183922769
1,702.8563059001468,175.7974532537794
9,716.7493893016913,255.36644304519214
2,746.9545369137041,409.5294023827417
14,1544.6485289464524,242.81703044723113
18,1413.9265876335255,468.644979765246
6,318.0162080483671,187.6700334602861
2,1504.5108858420708,161.45463317281866
11,1296.3832741523754,405.24275897369887
4,768.8408940513689,358.68738245606147
16,1053.564797531506,365.3705366605975
8,1783.6339371848462,268.23004330866496
3,612.1313493454597,234.61090196307578
7,499.1998587643649,393.59751999102014
16,1833.3708461528422,430.00301191278464
8,1494.4934800613246,418.25629362886565
7,1773.469968580349,438.9090782240828
9,1446.189516000097,395.93352825451285
13,1178.7471366191946,333.7054572029461
1,288.0211241710851,222.31635959182984
17,646.7320403768362,396.14780159177604
8,786.7907297586768,312.7645449632978
8,517.7530950165734,344.7776968586446
17,126.43529962922206,271.0090655415465
6,252.1656729297523,120.3891188472991
9,720.190142606733,236.5686883297326
10,959.8995524838554,344.5648382436002
18,1586.3532300745742,361.5935576402985
4,1847.5311798050302,417.390549658205
15,1973.6770294915493,384.7223321654349
7,193.11776064979205,253.25910395302978
6,897.0197100198263,150.00155517193159
22,1684.1223910692875,211.24574593752055
2,1028.7999491709886,444.4502929545367
7,1023.007515311676,487.5353733605437
4,977.936386074971,387.7548603980932
6,691.1170607255601,469.8930017793934
9,1081.8092615486914,139.4285373196062
10,825.7160979607268,385.3826473519717
13,641.7410797216738,164.0367144875339
19,1185.4615423225275,405.0395361587172
23,667.04341786262,200.3638962079982
23,820.6651808141742,239.91039826905987
12,1895.0058502992483,427.15620875617424
6,190.989576860366,260.96538801761994
22,1516.3565639086314,434.9511304165452
21,368.47522506056373,87.39194339417028
16,626.9547477456433,244.1539254900289
11,1840.411868078148,284.5934211733085
20,544.369184361085,127.10226101001797
7,1761.1507217509238,231.96467686688052
3,1283.4580344287153,418.61960546208707
6,1084.9574548214312,308.3796613653768
16,1515.5111952298246,138.68970845660792
4,500.21935611462925,408.32599367015683
3,1190.6788275900176,485.6458545239096
10,1254.2112657847883,91.6818236109249
13,291.01092601017103,432.9199372791088
21,806.4525868955747,399.01777226983137
15,1700.3587526572815,329.10780470341473
18,1489.8544047596172,468.03963935612416
16,139.11110168507568,332.05837067725884
21,1085.0270199980866,491.80484668025616
13,325.88235375070803,269.7603652345897
21,527.5600267532287,247.90650818526754
2,199.7912249546689,279.94726036793946
13,224.54177534546858,97.92169524702494
21,1593.3078405148387,283.89693394531554
23,1843.4683342924322,445.3307352305966
10,184.36213872371792,121.40684620031479
8,1453.6964099522168,362.9830414058026
3,173.7057755721762,206.071647445732
19,1165.237065101587,284.5208944654192
22,487.8793234979142,97.34940070381887
1,651.6849202318075,66.39135254527184
7,1298.1379788212532,179.8311529053128
18,521.0725653229159,101.3960801521906
16,101.4420412457963,136.73585038302298
1,1005.6912919354731,365.64375739507824
1,1437.9229379591447,310.8996521975936
12,728.0239586631026,475.779461212197
6,1063.925419813027,82.1599043720908
23,514.8605351104853,274.9566328287796
16,355.4984498709761,97.55675595610685
22,1683.078964652519,58.03015347762436
5,1994.9492474286567,361.62006814661083
6,618.9263843010301,288.45040844339127
2,1921.5500868096485,84.8159349586137
5,230.34327505150526,309.1669588926821
16,673.224078268206,233.24889994097
19,559.8199283689779,292.91640076415644
13,1934.98771682289,179.73491454005244
6,1008.7347704591344,377.52826987055903
23,373.7377114375353,107.93578473051092
18,162.32723670209037,191.24662349159837
3,424.1302135942051,202.5450971340538
7,528.9894962405746,56.848460756567796
21,274.8582437800207,94.69356496944151
11,437.9730652042071,340.5713661152328
6,1985.9878282905738,183.6043619550192
9,1753.5787781293277,424.7376240163255
6,1733.285528664826,265.85718104001666
17,613.5469403219257,404.04630563666433
13,324.21329867381894,65.88215958011206
13,1021.1251813667324,354.51032977402645
18,1401.9323786349948,386.96828089846764
22,1145.5362255168216,73.61381596874558
18,167.71502802248403,219.04369746721596
5,1855.254025226877,208.96242988735997
15,830.5129452499779,141.08528281260487
8,484.20576798872753,451.1088791052425
2,1754.2440739594238,377.49376761147624
4,187.1951739803947,265.0578783772045
1,186.64490078780224,321.0043147697799
1,1832.5106563842892,380.20759374406725
6,825.1854556804047,196.91006850066825
22,781.6909409370091,106.69789016681264
19,1293.2318859080335,152.93622144540686
6,1617.3251119560043,202.72450545314118
5,1537.3136555553415,391.2984494923979
3,799.933845443572,121.77553561263478
3,442.0570112947437,90.26524914201791
7,193.74674622657218,109.67076975857385
1,867.214108935769,351.5530378259537
3,713.8966458762626,170.00983668966873
21,870.558766571134,315.05765230047155
21,738.4928621309515,221.74895226707946
14,732.7281783316616,104.88632674429873
18,1232.374505699606,143.41495927651962
22,195.4453083816595,329.67982727398396
12,1947.9897813796022,159.1731918216668
5,664.7315677897088,149.38567038119987
1,1055.8277501808068,475.35786476357595
20,1389.0259619366896,278.10965838213014
14,603.8209968818419,381.9334468437443
16,836.2139336849016,186.42694172098555
18,1575.7434604295127,319.1578243931647
20,1897.6808459352198,366.43697565853756
2,1805.3581067479763,142.18806226010014
3,135.59139525883782,224.75293003202523
20,190.7677438131131,91.63236176968937
19,237.33653243486992,211.22816317763025
14,427.40172634783863,51.1392453419122
14,1008.332827902392,150.2587122036979
18,925.853823962459,76.99484224823864
9,719.118249011663,108.99147428050179
23,1693.0106231312336,282.27482283677193
21,503.7956824391194,198.98353564304767
20,1663.097243073849,153.01002115069198
10,1295.6880120449907,406.99867539480977
2,165.72681090118346,168.99407621654856
20,221.14912376823332,425.8376230066622
3,1840.0337295080901,376.4182107405349
6,1569.6248076135835,199.76719489837902
23,123.06641816818274,494.2852239131102
23,674.2953391290695,369.9687617499376
6,434.98270429723726,215.29952738490957
3,1147.8515517084525,363.4513604973656
12,1992.7953084295075,75.28085562321627
19,921.4311571217538,321.9019251132578
3,133.99459802040738,463.8133087503789
22,1841.7404442935494,178.60042183163768
17,197.80895078262895,109.01272283211607
21,179.0192680581371,447.94406919228516
3,761.835907143378,300.29474230029876
21,675.1569328602435,166.1746218473611
8,1327.9958989336014,62.23107435646108
2,529.2002614718231,50.439839746707996
20,1603.3701380466673,155.9240588456516
20,400.689508311964,404.1057899006685
9,1920.56593327217,405.9665078389676
12,438.56638174412535,444.03742593143176
13,1005.091178160162,365.79556599172673
2,824.8996630337856,410.96296293099994
17,1133.1704845513286,383.5030140555894
17,1199.0980650032773,401.2883747149764
23,907.0155298117601,458.40780923090534
18,1570.5699448946348,72.47194144389577
6,296.54864558267997,212.09561730197055
2,890.2222497044149,163.7946850062918
3,951.4211124532594,283.19477873138356
4,914.4843425638572,497.861477869179
20,459.3294141833238,153.48373830974217
15,1491.0110722787765,237.48481243874065
22,208.07243823584025,433.41886203787425
4,1082.4645047142753,423.6498337852961
7,1058.3127690595798,304.9045379308369
22,1321.3348150655781,320.48475829055
23,1892.9017684092346,230.86233945483085
19,645.2650702613143,490.32428557574394
3,383.820185208176,421.6790364969966
5,1794.1638464588195,340.0351537273567
20,835.2779440755965,408.36591793082863
5,1510.1358245065962,258.0350963573655
16,1502.8045895407206,409.51704297628504
23,1445.894090447078,372.0891236655828
13,107.82195083440782,271.2798736709152
3,1404.8873599556096,223.7269107536283
12,767.4274179273131,250.10146806417183
10,1601.565631715045,416.8866599239572
7,1385.340167766511,363.1681481060589
6,248.92764254479215,338.3386331468
22,417.69578957276747,307.8077245634174
14,728.3156526850091,56.65986242161998
10,137.9483085563779,380.07223471518813
22,1831.1850877706574,402.0624462586649
16,1522.1141643041256,461.2045614641081
12,1406.3305808936689,389.51835299180533
10,1118.0120766685548,398.0741468934097
10,1878.0458539172066,401.3553056470443
6,581.6083734120583,182.87251723624985
23,1803.5127896854692,144.59016890268347
2,569.8149322222637,353.117035527185
20,830.4802249710085,412.68107126674767
7,473.9961453472698,169.02268090813828
11,1067.9229515133145,367.81156193866843
17,963.9114479498697,205.09751697268445
20,1099.2405211389455,160.85396331744457
7,939.4434241808488,344.6943233743435
3,176.2645145698157,110.17282500374074
6,286.87387906764303,216.32181316353982
3,1366.1631312209631,238.7440162753834
10,1892.0111579014829,66.73693906497536
4,460.20539476464415,206.65425049167155
19,1739.8559890436425,417.9074923105656
1,347.8207339845846,50.90498691414873
14,643.59599482528,437.84826964134385
23,1428.9052780066572,478.9621372551548
1,1719.7337945749643,121.64054890968721
10,259.4041827461173,287.3312315239776
12,1500.4879390860146,82.60703052901195
10,1271.1818841864867,376.5887046742886
15,735.6614294344297,438.36667120114816
10,1650.6595272058355,482.9404751285398
6,1603.0098236996316,462.8582123687114
6,1677.6182157441688,345.42695838459736
17,568.9959559997648,171.4174522474563
1,508.04056019141564,268.6976000121613
13,748.304037723805,53.0074653757573
6,244.39403020106272,491.01842860073253
21,657.1053508449381,478.8566386099274
2,1538.9860041229597,458.6567027377914
20,895.7177057323731,183.14112930487136
9,479.3679776390986,119.34659234893222
3,1088.0088603796687,479.60865759343886
7,1253.3103974691735,207.31467680117808
12,625.252056503209,446.86519132052626
21,1272.3435859085675,122.6947613035092
7,538.1798609162947,453.07733604935913
13,304.5530014479389,327.56167028923795
21,487.24434526281067,458.5301876761786
7,1199.095297526749,113.8169190746962
19,1469.6705526226524,297.0647701643101
7,587.7530191840634,189.9644710831637
3,851.523101111743,261.3298196779564
6,1015.3848925326581,234.13012078220564
2,721.610273249591,302.53613739000843
14,157.852999123016,241.46249807556146
7,710.6145287085096,458.5524186327505
10,415.729269851097,399.39561473387397
20,1712.916705826326,278.70907311111245
7,566.621849405341,260.8608554565452
20,1307.0357828419253,172.67609423119248
2,379.6964109291166,58.64818964138335
9,604.1435963206582,435.659315775325
4,1974.2731749920001,137.75395390806787
4,1322.1597494998064,303.59178863340077
15,946.6810872411138,210.53018231830916
13,393.2932825537407,214.95109516606936
4,984.3216871791793,461.6008941414304
20,1222.1074411576549,179.39257685062506
20,1207.431125494422,460.80538828724576
12,921.4262342471334,490.3022278221398
7,643.69906258942,62.02303831587295
1,1783.9267229389598,249.54183502976213
19,1729.3123012305869,495.15547674865036
22,959.0752325859614,308.0631204135131
23,274.3956383072729,136.09626682196
11,736.3353513809514,413.12524908488075
16,1361.918018375406,268.05752816397603
19,1753.2728182105177,220.7084542723898
8,1999.9550794945299,314.9460802281828
7,1470.1830902123186,125.4313208964694
18,972.3225434513681,70.97764787902466
5,1167.0608598899528,427.22198641080047
14,1509.9571666549148,188.997855702051
1,538.6370126708679,173.18753103258086
21,344.3231305916539,442.6428100652505
17,908.17678384472,263.23411770297724
18,1602.7173859637728,154.46359184620314
15,229.11441754929172,465.54050342871096
16,558.294376008032,489.58968375536426
1,1671.5771775049384,279.8616850869355
4,386.63889006939246,69.26863999360654
9,1066.81568077735,193.12112952727247
17,187.0912678887375,160.5966323848727
17,1986.8118344552638,214.249732905168
20,827.2874818059452,227.33662024433937
23,671.6705863986134,214.9206230399535
11,437.6548575469115,167.1185484998691
17,1765.1235155056315,218.6250837619009
18,1329.4168059521667,365.01385198434195
10,485.116746531022,333.4616317527291
7,336.23087525925575,56.35167364564471
18,1789.5001425895232,456.805238366843
18,474.2901849201583,485.33348070026454
9,599.7380620721781,393.31333151644344
17,1759.5671783250384,460.83625957652424
4,406.9145716814065,97.73548175339594
13,1944.6690236513084,472.5357094480161
5,294.4053266000433,59.06032773933797
14,1228.7526195023145,202.92283556639256
12,1783.5622591307724,384.9045786755565
3,1754.1469977660893,292.53944431505613
16,672.8543608829377,192.26595857657358
16,1178.2918335959937,319.55560488795106
22,1004.3357631654056,342.2551110187819
12,1850.7712207517668,411.2374455529038
21,747.2213937392692,245.42101828893578
3,1730.7505857931008,177.42169188357175
12,1729.0927158838767,231.48593150772666
11,948.6315779013178,144.1607736182231
23,231.3217072904494,313.5245364894147
10,189.84319004226097,285.44864071446034
14,1812.9082218390402,330.5234359835814
18,817.1028500279248,276.9857526677514
14,841.6039327939127,102.01475655943243
10,253.67879802917614,450.8110502363837
23,369.56176707475134,178.25926275813902
4,856.712840672287,437.814985941053
19,524.2651635394675,201.8283717891841
15,1298.965812408858,488.8024941208488
16,1618.7105755688149,320.8591265387736
11,556.7182191853298,475.1700003444421
11,1982.060027850307,279.77661093753295
5,893.6028430609667,468.97856965854976
21,147.95059609519078,246.6626364712829
2,177.02046207081804,125.84790191230607
14,354.87975827974094,208.73129900279963
23,1344.1362010173304,488.0183969541869
17,190.21338316162795,266.2497574636532
3,1089.744365013334,85.47368511112586
15,527.7127277957657,87.55200621824223
21,1764.2116391488294,426.1710024953704
13,593.062518458158,380.196162749043
20,1627.4953297932946,494.54919860297775
20,1014.8365356966267,63.145560414242844
18,152.20958385103032,174.45793957296502
9,320.46372176621185,485.9500305076788
15,1439.410962668349,190.93388291797424
10,1042.755410263948,137.1510636741665
23,270.2773084710524,70.11549980350996
19,266.75272746292467,118.81893916099628
14,635.3532126012831,172.52995113867829
3,590.8527225688281,134.84879708261892
13,1586.3328815622351,430.9822400309424
15,774.7816223371959,269.3372886805531
11,1763.0143872617148,471.06591775065203
19,1911.7868137575754,301.52578434070097
9,565.7031907860443,265.8730321012013
7,1912.4843107736974,208.76577128116972
11,566.8686869249871,107.39101324660655
21,943.4004651317407,491.07468241865325
15,982.5808297169611,95.18891533881681
2,550.0357136155809,145.69539948089718
6,1621.439991113259,410.27316568989454
6,1680.396900234659,474.7087806769337
20,770.2838038068181,300.31797352749066
18,1337.9407881773006,310.62887276273307
10,1455.6768438297013,425.0357860451116
14,1412.5044659227228,445.69128793044507
20,1075.332413342044,296.860039988761
13,992.7206694068733,189.8097936508945
16,1778.1230727835987,293.11529200750095
3,1775.6265523382576,104.50249064997558
3,441.8264270930877,147.48980399160163
11,1136.552822784286,227.13831772012935
5,659.8041204403769,188.1352870056881
7,231.37122560132167,457.98075189874686
13,385.1289949060089,493.5821341735288
17,921.7597481364206,301.4183199359533
20,1149.9823416226252,198.8685781145997
22,1691.9173787443267,164.32110527378867
16,1367.663517417588,424.7842067180146
1,1775.9143828198614,134.49465007531532
21,857.9800929548487,116.89920103467293
22,482.923913511055,456.06994088017666
4,1863.6290462812754,352.6408424867538
1,1499.0710900903139,261.8142304362621
15,1572.1928920121463,374.95006471558196
13,1789.2837985188205,143.2102035088091
21,1557.4428408766814,214.8088878182009
20,1497.6807000256454,163.18861866285854
8,1245.7235512186776,307.40228984402154
17,1754.7859814964243,142.0392012474492
9,1055.7845409521003,447.86945417809557
10,1765.4750759518347,283.20623734652276
6,1942.886250046708,145.89932802121706
10,501.3613139982588,87.20124356917678
7,642.3631593971662,286.53446938969006
2,328.97239402797544,273.568812080561
3,1588.208797422155,120.4570624947835
6,541.0216790598204,247.63521932374618
21,103.12960250508806,335.6621229916995
15,1142.7031118947552,454.61197476155985
22,1485.917388519309,474.06799420688145
5,344.0433788302138,250.17226404317398
5,743.3611125617658,444.84683533942524
16,1793.8482753585618,417.32569175250967
16,186.83894174862908,326.12608996621503
18,1523.8062294595768,236.04493426462565
20,910.1625952182544,392.1487553466524
12,1128.1593720292635,162.73055770934425
1,235.40921267659445,212.0890248659152
7,951.3947405895972,140.4826925865059
5,770.9785263324162,394.57988150435307
14,1883.249382398819,338.1672399663138
23,1380.9805171270289,205.29383607245617
20,933.9581806650458,431.5873235164858
6,1904.9085119800357,264.9186586137403
3,1733.969014023352,226.0924968203577
7,1751.5307538971724,349.1638606766882
18,995.0577598293719,387.34243353970834
13,283.54546848767035,367.9611906684296
14,480.515232013125,194.98002581655194
3,1470.8957548226974,381.4594124687505
3,1800.5699813913322,98.02784465978115
19,1069.0520929184893,90.30972719794215
12,632.0887850463273,367.8397823196207
9,909.3743968219985,431.16962630642405
13,472.5690157589568,368.9638308240474
3,1501.1345377729708,443.89380937875666
13,573.345400249884,220.15413960066877
13,1308.4524277201335,167.47223663124439
8,512.9927843589737,251.93663652869088
12,877.3131743053394,167.63205965093735
6,595.885116156169,348.4541799017997
3,1618.4641028926728,390.11967469515156
16,1874.7736837794855,182.31153588808186
12,1031.0735319874482,350.72823486579523
22,185.88536145875267,316.20700425284247
2,222.34844261341158,150.0358173235822
22,1332.761558085928,218.81411549293998
11,1495.39291830411,96.26251929410992
4,1955.4260083619197,241.8595683879953
3,163.70886927540207,95.15190533985111
15,1332.1725611567085,112.94249586320747
2,1767.3825855671355,438.7126967858329
11,544.9666803323048,123.82382745971586
13,382.80372605326386,333.7511190798429
